year,season_id,date,home_team,home_team_id,home_team_score,home_team_conference,home_team_conference_id,home_team_slug,home_team_division,away_team,away_team_id,away_team_score,away_team_conference,away_team_conference_id,away_team_slug,away_team_division,neutral_site,innings,slug,game_info_url,Date,Opponent,Result,opponent_slug
2020,15204,02/22/2020,Alabama St.,7,6,SWAC,916,/team/7/15204,1,Oakland,514,5,Horizon,881,/team/514/15204,1,NA,NA,/contests/1968214/box_score,https://stats.ncaa.org/contests/1968214/box_score,NA,NA,NA,NA
2020,15204,02/23/2020,Alabama St.,7,11,SWAC,916,/team/7/15204,1,Oakland,514,1,Horizon,881,/team/514/15204,1,NA,NA,/contests/1832014/box_score,https://stats.ncaa.org/contests/1832014/box_score,NA,NA,NA,NA
2020,15204,02/25/2020,Troy,716,5,Sun Belt,818,/team/716/15204,1,Alabama St.,7,0,SWAC,916,/team/7/15204,1,NA,NA,/contests/1832174/box_score,https://stats.ncaa.org/contests/1832174/box_score,NA,NA,NA,NA
2020,15204,02/26/2020,Alabama St.,7,5,SWAC,916,/team/7/15204,1,UAB,9,10,C-USA,24312,/team/9/15204,1,NA,NA,/contests/1832256/box_score,https://stats.ncaa.org/contests/1832256/box_score,NA,NA,NA,NA
2020,15204,02/28/2020,Alabama St.,7,6,SWAC,916,/team/7/15204,1,Toledo,709,5,MAC,875,/team/709/15204,1,NA,NA,/contests/1832517/box_score,https://stats.ncaa.org/contests/1832517/box_score,NA,NA,NA,NA
2020,15204,02/29/2020,Alabama St.,7,7,SWAC,916,/team/7/15204,1,Toledo,709,6,MAC,875,/team/709/15204,1,NA,NA,/contests/1832796/box_score,https://stats.ncaa.org/contests/1832796/box_score,NA,NA,NA,NA
2020,15204,02/29/2020,Alabama St.,7,3,SWAC,916,/team/7/15204,1,Toledo,709,2,MAC,875,/team/709/15204,1,NA,NA,/contests/1849192/box_score,https://stats.ncaa.org/contests/1849192/box_score,NA,NA,NA,NA
2020,15204,03/01/2020,Alabama St.,7,9,SWAC,916,/team/7/15204,1,Toledo,709,8,MAC,875,/team/709/15204,1,NA,NA,/contests/1833218/box_score,https://stats.ncaa.org/contests/1833218/box_score,NA,NA,NA,NA
2020,15204,03/07/2020,Mississippi Val.,432,2,SWAC,916,/team/432/15204,1,Alabama St.,7,4,SWAC,916,/team/7/15204,1,NA,NA,/contests/1834013/box_score,https://stats.ncaa.org/contests/1834013/box_score,NA,NA,NA,NA
2020,15204,03/07/2020,Mississippi Val.,432,3,SWAC,916,/team/432/15204,1,Alabama St.,7,5,SWAC,916,/team/7/15204,1,NA,NA,/contests/1971344/box_score,https://stats.ncaa.org/contests/1971344/box_score,NA,NA,NA,NA
2020,15204,03/08/2020,Mississippi Val.,432,2,SWAC,916,/team/432/15204,1,Alabama St.,7,10,SWAC,916,/team/7/15204,1,NA,NA,/contests/1834425/box_score,https://stats.ncaa.org/contests/1834425/box_score,NA,NA,NA,NA
2020,15204,03/10/2020,Alabama St.,7,3,SWAC,916,/team/7/15204,1,Valparaiso,735,8,MVC,884,/team/735/15204,1,NA,NA,/contests/1835020/box_score,https://stats.ncaa.org/contests/1835020/box_score,NA,NA,NA,NA
2020,15204,03/11/2020,Alabama St.,7,4,SWAC,916,/team/7/15204,1,Valparaiso,735,2,MVC,884,/team/735/15204,1,NA,NA,/contests/1835224/box_score,https://stats.ncaa.org/contests/1835224/box_score,NA,NA,NA,NA
2020,15204,03/13/2020,Alabama St.,7,NA,SWAC,916,/team/7/15204,1,Alcorn,17,NA,SWAC,916,/team/17/15204,1,NA,NA,NA,NA,NA,NA,NA,NA
2020,15204,03/14/2020,Alabama St.,7,NA,SWAC,916,/team/7/15204,1,Alcorn,17,NA,SWAC,916,/team/17/15204,1,NA,NA,NA,NA,NA,NA,NA,NA
2020,15204,03/15/2020,Alabama St.,7,NA,SWAC,916,/team/7/15204,1,Alcorn,17,NA,SWAC,916,/team/17/15204,1,NA,NA,NA,NA,NA,NA,NA,NA
2020,15204,02/14/2020,Alcorn,17,11,SWAC,916,/team/17/15204,1,Prairie View ,553,5,SWAC,916,/team/553/15204,1,"New Orleans, LA",NA,/contests/1830240/box_score,https://stats.ncaa.org/contests/1830240/box_score,NA,NA,NA,NA
2020,15204,02/15/2020,Alcorn,17,3,SWAC,916,/team/17/15204,1,Southern U. ,665,8,SWAC,916,/team/665/15204,1,"New Orleans, LA",NA,/contests/1830539/box_score,https://stats.ncaa.org/contests/1830539/box_score,NA,NA,NA,NA
2020,15204,02/16/2020,Alcorn,17,13,SWAC,916,/team/17/15204,1,Ark.-Pine Bluff ,2678,7,SWAC,916,/team/2678/15204,1,"New Orleans, LA",NA,/contests/1830737/box_score,https://stats.ncaa.org/contests/1830737/box_score,NA,NA,NA,NA
2020,15204,02/19/2020,Ole Miss,433,9,SEC,911,/team/433/15204,1,Alcorn,17,8,SWAC,916,/team/17/15204,1,NA,10,/contests/1831077/box_score,https://stats.ncaa.org/contests/1831077/box_score,NA,NA,NA,NA
2020,15204,02/26/2020,Mississippi St.,430,8,SEC,911,/team/430/15204,1,Alcorn,17,4,SWAC,916,/team/17/15204,1,NA,NA,/contests/1832241/box_score,https://stats.ncaa.org/contests/1832241/box_score,NA,NA,NA,NA
2020,15204,02/28/2020,Jackson St.,314,6,SWAC,916,/team/314/15204,1,Alcorn,17,4,SWAC,916,/team/17/15204,1,NA,NA,/contests/1832518/box_score,https://stats.ncaa.org/contests/1832518/box_score,NA,NA,NA,NA
2020,15204,02/29/2020,Jackson St.,314,4,SWAC,916,/team/314/15204,1,Alcorn,17,2,SWAC,916,/team/17/15204,1,NA,NA,/contests/1832903/box_score,https://stats.ncaa.org/contests/1832903/box_score,NA,NA,NA,NA
2020,15204,03/01/2020,Jackson St.,314,10,SWAC,916,/team/314/15204,1,Alcorn,17,6,SWAC,916,/team/17/15204,1,NA,NA,/contests/1833222/box_score,https://stats.ncaa.org/contests/1833222/box_score,NA,NA,NA,NA
2020,15204,03/03/2020,New Orleans,474,11,Southland,914,/team/474/15204,1,Alcorn,17,0,SWAC,916,/team/17/15204,1,NA,NA,/contests/1833501/box_score,https://stats.ncaa.org/contests/1833501/box_score,NA,NA,NA,NA
2020,15204,03/07/2020,Alabama A&M ,6,4,SWAC,916,/team/6/15204,1,Alcorn,17,5,SWAC,916,/team/17/15204,1,"Jackson, MS",NA,/contests/1833914/box_score,https://stats.ncaa.org/contests/1833914/box_score,NA,NA,NA,NA
2020,15204,03/07/2020,Alabama A&M ,6,0,SWAC,916,/team/6/15204,1,Alcorn,17,1,SWAC,916,/team/17/15204,1,"Jackson, MS",NA,/contests/1834339/box_score,https://stats.ncaa.org/contests/1834339/box_score,NA,NA,NA,NA
2020,15204,03/08/2020,Alabama A&M ,6,10,SWAC,916,/team/6/15204,1,Alcorn,17,11,SWAC,916,/team/17/15204,1,"Jackson, MS",NA,/contests/1834620/box_score,https://stats.ncaa.org/contests/1834620/box_score,NA,NA,NA,NA
2020,15204,03/13/2020,Alabama St.,7,NA,SWAC,916,/team/7/15204,1,Alcorn,17,NA,SWAC,916,/team/17/15204,1,NA,NA,NA,NA,NA,NA,NA,NA
2020,15204,03/14/2020,Alabama St.,7,NA,SWAC,916,/team/7/15204,1,Alcorn,17,NA,SWAC,916,/team/17/15204,1,NA,NA,NA,NA,NA,NA,NA,NA
2020,15204,03/15/2020,Alabama St.,7,NA,SWAC,916,/team/7/15204,1,Alcorn,17,NA,SWAC,916,/team/17/15204,1,NA,NA,NA,NA,NA,NA,NA,NA
2020,15204,02/14/2020,Gardner-Webb,1092,5,Big South,826,/team/1092/15204,1,App State,27,1,Sun Belt,818,/team/27/15204,1,NA,NA,/contests/1830279/box_score,https://stats.ncaa.org/contests/1830279/box_score,NA,NA,NA,NA
2020,15204,02/15/2020,Gardner-Webb,1092,5,Big South,826,/team/1092/15204,1,App State,27,4,Sun Belt,818,/team/27/15204,1,NA,NA,/contests/1830649/box_score,https://stats.ncaa.org/contests/1830649/box_score,NA,NA,NA,NA
2020,15204,02/16/2020,Gardner-Webb,1092,1,Big South,826,/team/1092/15204,1,App State,27,10,Sun Belt,818,/team/27/15204,1,NA,NA,/contests/1830913/box_score,https://stats.ncaa.org/contests/1830913/box_score,NA,NA,NA,NA
2020,15204,02/18/2020,N.C. A&T,488,2,MEAC,876,/team/488/15204,1,App State,27,6,Sun Belt,818,/team/27/15204,1,NA,NA,/contests/1830996/box_score,https://stats.ncaa.org/contests/1830996/box_score,NA,NA,NA,NA
2020,15204,02/21/2020,Kentucky,334,7,SEC,911,/team/334/15204,1,App State,27,3,Sun Belt,818,/team/27/15204,1,NA,NA,/contests/1831116/box_score,https://stats.ncaa.org/contests/1831116/box_score,NA,NA,NA,NA
2020,15204,02/22/2020,Kentucky,334,21,SEC,911,/team/334/15204,1,App State,27,4,Sun Belt,818,/team/27/15204,1,NA,NA,/contests/1831397/box_score,https://stats.ncaa.org/contests/1831397/box_score,NA,NA,NA,NA
2020,15204,02/23/2020,Kentucky,334,8,SEC,911,/team/334/15204,1,App State,27,7,Sun Belt,818,/team/27/15204,1,NA,15,/contests/1831767/box_score,https://stats.ncaa.org/contests/1831767/box_score,NA,NA,NA,NA
2020,15204,02/26/2020,Wake Forest,749,9,ACC,821,/team/749/15204,1,App State,27,11,Sun Belt,818,/team/27/15204,1,NA,NA,/contests/1832235/box_score,https://stats.ncaa.org/contests/1832235/box_score,NA,NA,NA,NA
2020,15204,02/28/2020,UNC Greensboro,459,1,SoCon,912,/team/459/15204,1,App State,27,5,Sun Belt,818,/team/27/15204,1,NA,NA,/contests/1832290/box_score,https://stats.ncaa.org/contests/1832290/box_score,NA,NA,NA,NA
2020,15204,02/29/2020,UNC Greensboro,459,5,SoCon,912,/team/459/15204,1,App State,27,6,Sun Belt,818,/team/27/15204,1,NA,NA,/contests/1832570/box_score,https://stats.ncaa.org/contests/1832570/box_score,NA,NA,NA,NA
2020,15204,03/01/2020,UNC Greensboro,459,8,SoCon,912,/team/459/15204,1,App State,27,7,Sun Belt,818,/team/27/15204,1,NA,15,/contests/1832966/box_score,https://stats.ncaa.org/contests/1832966/box_score,NA,NA,NA,NA
2020,15204,03/04/2020,Western Caro.,769,0,SoCon,912,/team/769/15204,1,App State,27,2,Sun Belt,818,/team/27/15204,1,NA,NA,/contests/1833437/box_score,https://stats.ncaa.org/contests/1833437/box_score,NA,NA,NA,NA
2020,15204,03/06/2020,Charleston So.,48,4,Big South,826,/team/48/15204,1,App State,27,8,Sun Belt,818,/team/27/15204,1,NA,NA,/contests/1833910/box_score,https://stats.ncaa.org/contests/1833910/box_score,NA,NA,NA,NA
2020,15204,03/07/2020,Charleston So.,48,1,Big South,826,/team/48/15204,1,App State,27,9,Sun Belt,818,/team/27/15204,1,NA,NA,/contests/1834357/box_score,https://stats.ncaa.org/contests/1834357/box_score,NA,NA,NA,NA
2020,15204,03/08/2020,Charleston So.,48,2,Big South,826,/team/48/15204,1,App State,27,4,Sun Belt,818,/team/27/15204,1,NA,NA,/contests/1834601/box_score,https://stats.ncaa.org/contests/1834601/box_score,NA,NA,NA,NA
2020,15204,03/10/2020,App State,27,7,Sun Belt,818,/team/27/15204,1,Siena,639,5,MAAC,871,/team/639/15204,1,NA,NA,/contests/1834935/box_score,https://stats.ncaa.org/contests/1834935/box_score,NA,NA,NA,NA
2020,15204,03/11/2020,App State,27,9,Sun Belt,818,/team/27/15204,1,Siena,639,8,MAAC,871,/team/639/15204,1,NA,NA,/contests/1835103/box_score,https://stats.ncaa.org/contests/1835103/box_score,NA,NA,NA,NA
2020,15204,03/13/2020,Texas St.,670,NA,Sun Belt,818,/team/670/15204,1,App State,27,NA,Sun Belt,818,/team/27/15204,1,NA,NA,NA,NA,NA,NA,NA,NA
2020,15204,03/14/2020,Texas St.,670,NA,Sun Belt,818,/team/670/15204,1,App State,27,NA,Sun Belt,818,/team/27/15204,1,NA,NA,NA,NA,NA,NA,NA,NA
2020,15204,02/14/2020,Arizona,29,12,Pac-12,905,/team/29/15204,1,UAlbany,14,7,America East,845,/team/14/15204,1,NA,NA,/contests/1830321/box_score,https://stats.ncaa.org/contests/1830321/box_score,NA,NA,NA,NA
2020,15204,02/15/2020,Arizona,29,15,Pac-12,905,/team/29/15204,1,UAlbany,14,0,America East,845,/team/14/15204,1,NA,NA,/contests/1830666/box_score,https://stats.ncaa.org/contests/1830666/box_score,NA,NA,NA,NA
2020,15204,02/16/2020,Arizona,29,11,Pac-12,905,/team/29/15204,1,UAlbany,14,3,America East,845,/team/14/15204,1,NA,NA,/contests/1830841/box_score,https://stats.ncaa.org/contests/1830841/box_score,NA,NA,NA,NA
2020,15204,02/17/2020,Arizona,29,2,Pac-12,905,/team/29/15204,1,Minnesota ,428,5,Big Ten,827,/team/428/15204,1,"Tempe, AZ",NA,/contests/1830930/box_score,https://stats.ncaa.org/contests/1830930/box_score,NA,NA,NA,NA
2020,15204,02/21/2020,Arizona,29,6,Pac-12,905,/team/29/15204,1,Southern Ill. ,659,5,MVC,884,/team/659/15204,1,"San Diego, Calif.",NA,/contests/1831217/box_score,https://stats.ncaa.org/contests/1831217/box_score,NA,NA,NA,NA
2020,15204,02/22/2020,Arizona,29,1,Pac-12,905,/team/29/15204,1,Iowa ,312,4,Big Ten,827,/team/312/15204,1,"San Diego, CA",NA,/contests/1831765/box_score,https://stats.ncaa.org/contests/1831765/box_score,NA,NA,NA,NA
2020,15204,02/23/2020,Arizona,29,3,Pac-12,905,/team/29/15204,1,Nebraska ,463,2,Big Ten,827,/team/463/15204,1,"San Diego, CA",NA,/contests/1831850/box_score,https://stats.ncaa.org/contests/1831850/box_score,NA,NA,NA,NA
2020,15204,02/26/2020,Arizona,29,2,Pac-12,905,/team/29/15204,1,Central Mich.,129,4,MAC,875,/team/129/15204,1,NA,10,/contests/1832250/box_score,https://stats.ncaa.org/contests/1832250/box_score,NA,NA,NA,NA
2020,15204,02/28/2020,Arizona,29,5,Pac-12,905,/team/29/15204,1,Central Mich.,129,1,MAC,875,/team/129/15204,1,NA,NA,/contests/1832501/box_score,https://stats.ncaa.org/contests/1832501/box_score,NA,NA,NA,NA
2020,15204,02/29/2020,Arizona,29,19,Pac-12,905,/team/29/15204,1,Rhode Island,572,10,Atlantic 10,820,/team/572/15204,1,NA,NA,/contests/1832942/box_score,https://stats.ncaa.org/contests/1832942/box_score,NA,NA,NA,NA
2020,15204,03/01/2020,Arizona,29,11,Pac-12,905,/team/29/15204,1,Rhode Island,572,15,Atlantic 10,820,/team/572/15204,1,NA,NA,/contests/1833070/box_score,https://stats.ncaa.org/contests/1833070/box_score,NA,NA,NA,NA
2020,15204,03/03/2020,Texas,703,6,Big 12,25354,/team/703/15204,1,Arizona,29,8,Pac-12,905,/team/29/15204,1,NA,NA,/contests/1833334/box_score,https://stats.ncaa.org/contests/1833334/box_score,NA,NA,NA,NA
2020,15204,03/06/2020,Arizona,29,7,Pac-12,905,/team/29/15204,1,Houston,288,1,AAC,823,/team/288/15204,1,NA,NA,/contests/1833925/box_score,https://stats.ncaa.org/contests/1833925/box_score,NA,NA,NA,NA
2020,15204,03/07/2020,Arizona,29,1,Pac-12,905,/team/29/15204,1,Houston,288,3,AAC,823,/team/288/15204,1,NA,NA,/contests/1834363/box_score,https://stats.ncaa.org/contests/1834363/box_score,NA,NA,NA,NA
2020,15204,03/08/2020,Arizona,29,10,Pac-12,905,/team/29/15204,1,Houston,288,6,AAC,823,/team/288/15204,1,NA,NA,/contests/1834632/box_score,https://stats.ncaa.org/contests/1834632/box_score,NA,NA,NA,NA
2020,15204,02/14/2020,Arizona St.,28,4,Pac-12,905,/team/28/15204,1,Villanova,739,1,Big East,30184,/team/739/15204,1,NA,NA,/contests/1830355/box_score,https://stats.ncaa.org/contests/1830355/box_score,NA,NA,NA,NA
2020,15204,02/15/2020,Arizona St.,28,1,Pac-12,905,/team/28/15204,1,Villanova,739,2,Big East,30184,/team/739/15204,1,NA,NA,/contests/1830431/box_score,https://stats.ncaa.org/contests/1830431/box_score,NA,NA,NA,NA
2020,15204,02/15/2020,Arizona St.,28,0,Pac-12,905,/team/28/15204,1,Michigan,418,5,Big Ten,827,/team/418/15204,1,NA,NA,/contests/1830668/box_score,https://stats.ncaa.org/contests/1830668/box_score,NA,NA,NA,NA
2020,15204,02/16/2020,Arizona St.,28,6,Pac-12,905,/team/28/15204,1,Villanova,739,4,Big East,30184,/team/739/15204,1,NA,NA,/contests/1830796/box_score,https://stats.ncaa.org/contests/1830796/box_score,NA,NA,NA,NA
2020,15204,02/18/2020,Arizona St.,28,1,Pac-12,905,/team/28/15204,1,Oklahoma St.,521,2,Big 12,25354,/team/521/15204,1,NA,NA,/contests/1831039/box_score,https://stats.ncaa.org/contests/1831039/box_score,NA,NA,NA,NA
2020,15204,02/21/2020,Arizona St.,28,10,Pac-12,905,/team/28/15204,1,Boston College,67,4,ACC,821,/team/67/15204,1,NA,NA,/contests/1831380/box_score,https://stats.ncaa.org/contests/1831380/box_score,NA,NA,NA,NA
2020,15204,02/22/2020,Arizona St.,28,8,Pac-12,905,/team/28/15204,1,Boston College,67,4,ACC,821,/team/67/15204,1,NA,NA,/contests/1831762/box_score,https://stats.ncaa.org/contests/1831762/box_score,NA,NA,NA,NA
2020,15204,02/23/2020,Arizona St.,28,8,Pac-12,905,/team/28/15204,1,Boston College,67,4,ACC,821,/team/67/15204,1,NA,NA,/contests/1831922/box_score,https://stats.ncaa.org/contests/1831922/box_score,NA,NA,NA,NA
2020,15204,02/25/2020,Arizona St.,28,6,Pac-12,905,/team/28/15204,1,New Mexico St.,472,5,WAC,923,/team/472/15204,1,NA,10,/contests/1832185/box_score,https://stats.ncaa.org/contests/1832185/box_score,NA,NA,NA,NA
2020,15204,02/28/2020,Arizona St.,28,13,Pac-12,905,/team/28/15204,1,Nebraska,463,5,Big Ten,827,/team/463/15204,1,NA,NA,/contests/1832537/box_score,https://stats.ncaa.org/contests/1832537/box_score,NA,NA,NA,NA
2020,15204,02/29/2020,Arizona St.,28,14,Pac-12,905,/team/28/15204,1,Nebraska,463,1,Big Ten,827,/team/463/15204,1,NA,NA,/contests/1832950/box_score,https://stats.ncaa.org/contests/1832950/box_score,NA,NA,NA,NA
2020,15204,03/01/2020,Arizona St.,28,10,Pac-12,905,/team/28/15204,1,Nebraska,463,18,Big Ten,827,/team/463/15204,1,NA,NA,/contests/1833116/box_score,https://stats.ncaa.org/contests/1833116/box_score,NA,NA,NA,NA
2020,15204,03/03/2020,Cal St. Fullerton,97,2,Big West,904,/team/97/15204,1,Arizona St.,28,12,Pac-12,905,/team/28/15204,1,NA,NA,/contests/1833468/box_score,https://stats.ncaa.org/contests/1833468/box_score,NA,NA,NA,NA
2020,15204,03/04/2020,Cal St. Fullerton,97,3,Big West,904,/team/97/15204,1,Arizona St.,28,9,Pac-12,905,/team/28/15204,1,NA,NA,/contests/1833600/box_score,https://stats.ncaa.org/contests/1833600/box_score,NA,NA,NA,NA
2020,15204,03/06/2020,Arizona St.,28,4,Pac-12,905,/team/28/15204,1,Fresno St.,96,3,Mountain West,5486,/team/96/15204,1,NA,NA,/contests/1833970/box_score,https://stats.ncaa.org/contests/1833970/box_score,NA,NA,NA,NA
2020,15204,03/07/2020,Arizona St.,28,9,Pac-12,905,/team/28/15204,1,Fresno St.,96,4,Mountain West,5486,/team/96/15204,1,NA,NA,/contests/1834391/box_score,https://stats.ncaa.org/contests/1834391/box_score,NA,NA,NA,NA
2020,15204,03/08/2020,Arizona St.,28,8,Pac-12,905,/team/28/15204,1,Fresno St.,96,3,Mountain West,5486,/team/96/15204,1,NA,NA,/contests/1834503/box_score,https://stats.ncaa.org/contests/1834503/box_score,NA,NA,NA,NA
2020,15204,03/13/2020,Arizona St.,28,NA,Pac-12,905,/team/28/15204,1,Utah,732,NA,Pac-12,905,/team/732/15204,1,NA,NA,NA,NA,NA,NA,NA,NA
2020,15204,03/14/2020,Arizona St.,28,NA,Pac-12,905,/team/28/15204,1,Utah,732,NA,Pac-12,905,/team/732/15204,1,NA,NA,NA,NA,NA,NA,NA,NA
2020,15204,02/14/2020,Ark.-Pine Bluff,2678,0,SWAC,916,/team/2678/15204,1,Grambling ,261,10,SWAC,916,/team/261/15204,1,"New Orleans, LA",NA,/contests/1830156/box_score,https://stats.ncaa.org/contests/1830156/box_score,NA,NA,NA,NA
2020,15204,02/15/2020,Ark.-Pine Bluff,2678,7,SWAC,916,/team/2678/15204,1,Prairie View ,553,6,SWAC,916,/team/553/15204,1,"New Orleans, LA",10,/contests/1830540/box_score,https://stats.ncaa.org/contests/1830540/box_score,NA,NA,NA,NA
2020,15204,02/15/2020,Alabama St. ,7,6,SWAC,916,/team/7/15204,1,Ark.-Pine Bluff,2678,5,SWAC,916,/team/2678/15204,1,"New Orleans, LA",NA,/contests/1830652/box_score,https://stats.ncaa.org/contests/1830652/box_score,NA,NA,NA,NA
2020,15204,02/16/2020,Alcorn ,17,13,SWAC,916,/team/17/15204,1,Ark.-Pine Bluff,2678,7,SWAC,916,/team/2678/15204,1,"New Orleans, LA",NA,/contests/1830737/box_score,https://stats.ncaa.org/contests/1830737/box_score,NA,NA,NA,NA
2020,15204,02/18/2020,Baylor,51,10,Big 12,25354,/team/51/15204,1,Ark.-Pine Bluff,2678,0,SWAC,916,/team/2678/15204,1,NA,NA,/contests/1830948/box_score,https://stats.ncaa.org/contests/1830948/box_score,NA,NA,NA,NA
2020,15204,02/21/2020,Ark.-Pine Bluff,2678,9,SWAC,916,/team/2678/15204,1,Lane,347,12,SIAC,913,/team/347/15204,2,NA,NA,/contests/1831163/box_score,https://stats.ncaa.org/contests/1831163/box_score,NA,NA,NA,NA
2020,15204,02/22/2020,Ark.-Pine Bluff,2678,14,SWAC,916,/team/2678/15204,1,Lane,347,4,SIAC,913,/team/347/15204,2,NA,NA,/contests/1968343/box_score,https://stats.ncaa.org/contests/1968343/box_score,NA,NA,NA,NA
2020,15204,02/22/2020,Ark.-Pine Bluff,2678,8,SWAC,916,/team/2678/15204,1,Lane,347,0,SIAC,913,/team/347/15204,2,NA,NA,/contests/1968305/box_score,https://stats.ncaa.org/contests/1968305/box_score,NA,NA,NA,NA
2020,15204,02/25/2020,Wichita St.,782,2,AAC,823,/team/782/15204,1,Ark.-Pine Bluff,2678,1,SWAC,916,/team/2678/15204,1,NA,NA,/contests/1832110/box_score,https://stats.ncaa.org/contests/1832110/box_score,NA,NA,NA,NA
2020,15204,02/28/2020,Texas Southern,699,13,SWAC,916,/team/699/15204,1,Ark.-Pine Bluff,2678,7,SWAC,916,/team/2678/15204,1,NA,NA,/contests/1832299/box_score,https://stats.ncaa.org/contests/1832299/box_score,NA,NA,NA,NA
2020,15204,02/29/2020,Texas Southern,699,12,SWAC,916,/team/699/15204,1,Ark.-Pine Bluff,2678,5,SWAC,916,/team/2678/15204,1,NA,NA,/contests/1832576/box_score,https://stats.ncaa.org/contests/1832576/box_score,NA,NA,NA,NA
2020,15204,03/01/2020,Texas Southern,699,5,SWAC,916,/team/699/15204,1,Ark.-Pine Bluff,2678,10,SWAC,916,/team/2678/15204,1,NA,NA,/contests/1832976/box_score,https://stats.ncaa.org/contests/1832976/box_score,NA,NA,NA,NA
2020,15204,03/04/2020,Oklahoma,522,13,Big 12,25354,/team/522/15204,1,Ark.-Pine Bluff,2678,2,SWAC,916,/team/2678/15204,1,NA,NA,/contests/1833613/box_score,https://stats.ncaa.org/contests/1833613/box_score,NA,NA,NA,NA
2020,15204,03/06/2020,Ark.-Pine Bluff,2678,0,SWAC,916,/team/2678/15204,1,Prairie View,553,6,SWAC,916,/team/553/15204,1,NA,NA,/contests/1833803/box_score,https://stats.ncaa.org/contests/1833803/box_score,NA,NA,NA,NA
2020,15204,03/07/2020,Ark.-Pine Bluff,2678,6,SWAC,916,/team/2678/15204,1,Prairie View,553,5,SWAC,916,/team/553/15204,1,NA,NA,/contests/1834324/box_score,https://stats.ncaa.org/contests/1834324/box_score,NA,NA,NA,NA
2020,15204,03/08/2020,Ark.-Pine Bluff,2678,10,SWAC,916,/team/2678/15204,1,Prairie View,553,6,SWAC,916,/team/553/15204,1,NA,NA,/contests/1834715/box_score,https://stats.ncaa.org/contests/1834715/box_score,NA,NA,NA,NA
2020,15204,03/10/2020,Ark.-Pine Bluff,2678,4,SWAC,916,/team/2678/15204,1,Eastern Ill.,201,12,OVC,902,/team/201/15204,1,NA,NA,/contests/1834906/box_score,https://stats.ncaa.org/contests/1834906/box_score,NA,NA,NA,NA
2020,15204,03/11/2020,Ark.-Pine Bluff,2678,2,SWAC,916,/team/2678/15204,1,Eastern Ill.,201,9,OVC,902,/team/201/15204,1,NA,NA,/contests/1835135/box_score,https://stats.ncaa.org/contests/1835135/box_score,NA,NA,NA,NA
2020,15204,03/13/2020,Southern U.,665,NA,SWAC,916,/team/665/15204,1,Ark.-Pine Bluff,2678,NA,SWAC,916,/team/2678/15204,1,NA,NA,NA,NA,NA,NA,NA,NA
2020,15204,03/14/2020,Southern U.,665,NA,SWAC,916,/team/665/15204,1,Ark.-Pine Bluff,2678,NA,SWAC,916,/team/2678/15204,1,NA,NA,NA,NA,NA,NA,NA,NA
2020,15204,03/15/2020,Southern U.,665,NA,SWAC,916,/team/665/15204,1,Ark.-Pine Bluff,2678,NA,SWAC,916,/team/2678/15204,1,NA,NA,NA,NA,NA,NA,NA,NA
2020,15204,02/14/2020,Arkansas,31,5,SEC,911,/team/31/15204,1,Eastern Ill.,201,1,OVC,902,/team/201/15204,1,NA,NA,/contests/1830229/box_score,https://stats.ncaa.org/contests/1830229/box_score,NA,NA,NA,NA
